municipio;ano_distribuicao;ano_calculo;codigo;valor_adicionado;pop;receita_tributaria;area_cultivada;area_inundada;ind_protegida;ind_participacao;total_icms_estado;montante_disponivel;total_recebido_municipio;valor_adicionado_2anos;share_valor_adicionado_2anos;share_pop;share_receita_tributaria;share_area_cultivada;share_area_inundada;ind_participacao_calculado;Codmun7;nota_ideb;matriculas_rede_publica;matriculas_rede_municipal;nota_ideb_imp_norm;evolucao_ideb;evolucao_ideb_norm;evolucao_e_nota;log_matriculas_rede_municipal;nota_X_matriculas_publica;nota_X_log_matriculas_publica;evolucao_X_matriculas_publica;evolucao_X_log_matriculas_publica;evolucao_e_nota_X_matriculas_publica;evolucao_e_nota_X_log_matriculas_publica;nota_X_matriculas_municipal;nota_X_log_matriculas_municipal;evolucao_X_matriculas_municipal;evolucao_X_log_matriculas_municipal;evolucao_e_nota_X_matriculas_municipal;evolucao_e_nota_X_log_matriculas_municipal;share_evolucao;share_evolucao_e_nota;share_evolucao_e_nota_X_log_matriculas_municipal;share_evolucao_e_nota_X_log_matriculas_publica;share_evolucao_e_nota_X_matriculas_municipal;share_evolucao_e_nota_X_matriculas_publica;share_evolucao_X_log_matriculas_municipal;share_evolucao_X_log_matriculas_publica;share_evolucao_X_matriculas_municipal;share_evolucao_X_matriculas_publica;share_nota;share_nota_X_log_matriculas_municipal;share_nota_X_log_matriculas_publica;share_nota_X_matriculas_municipal;share_nota_X_matriculas_publica;nota_ideb_2015;nota_ideb_2017;receitas_correntes_2018;receitas_correntes_2017;IDH;IDHM_renda;IDHM_longevidade;IDHM_educacao;area_geografica;regiao_metrop;pop_urbana;faixa_5_a_9;faixa_10_a_14;faixa_15_a_19;faixa_20_a_24;faixa_25_a_29;faixa_30_a_39;faixa_40_a_49;faixa_50_a_59;faixa_60_a_69;faixa_70_ou_mais;share_rcl_2017;ind_secretaria;transf_secretaria;var_transf_secretaria;var_perc_transf_secretaria;var_transf_perc_rc2017_secretaria;idosos_sobre_jovens;fracao_pop_abaixo_15;receitas2018_pc;receitas2017_pc;quintil_area_cultivada;quintil_area_geografica;quintil_area_inundada;quintil_fracao_pop_abaixo_15;quintil_IDH;quintil_idosos_sobre_jovens;quintil_pop;quintil_pop_urbana;quintil_receitas_correntes_2018;quintil_receitas2017_pc;quintil_receitas2018_pc;quintil_var_perc_transf_secretaria;quintil_ben_var_perc_transf_secretaria;quintil_prej_var_perc_transf_secretaria;faixa_pop;nota_imputada
LUTECIA;2018;2016;427;91994666;2714;289129;44748,9;0;0;0,01806331;135942,42525178;27188,485050356;4,91114033894946;168916157;8,61231416607367e-05;6,57744876854479e-05;6,52810502189303e-06;0,00251295860437377;0;0,018072718638156;3527900;NA;183;183;0,264705882352941;0,5;0,461538461538462;0,726244343891403;5,20948615284142;48,4411764705882;1,37898162869332;84,4615384615385;2,40437822438835;132,902714932127;3,78335985308167;48,4411764705882;1,37898162869332;84,4615384615385;2,40437822438835;132,902714932127;3,78335985308167;0,00159969629333874;0,00121292977912645;0,000938569531338629;0,000916634606491608;8,12229941921071e-05;6,04006392492512e-05;0,00123426623276169;0,00120517192946844;0,000101846238906985;7,34330183455454e-05;0,00085324073212058;0,000662028928606994;0,000646681761505684;6,00288339836036e-05;4,61270721748073e-05;5,5;6,5;19,28134034;17,34170404;0,72;0,67;0,846;0,659;475,226;NA;79,51;7,44;7,77;8,88;8,11;8,33;13,67;13,82;10,98;7,77;7,56;0,000105676795695763;0,00859592179128381;2,33710091116349;-2,57403942778597;-0,524122556093883;-0,148430593778371;1,00788954635108;15,21;0,0071043995357406;0,00638972145910096;1;2;2;3;4;2;5;4;5;1;1;5;NA;5;Até 20 mil;FALSE
MACATUBA;2018;2016;428;599134773;16259;2192283;18424,3;8,08;0;0,05688699;135942,42525178;27188,485050356;15,4667107717475;1150856254;0,000586772502729782;0,000394041044685961;4,94985064165501e-05;0,00103465120292484;0,00147194648527234;0,0569054383656728;3528007;NA;1136;1136;0,647058823529412;0,3;0,41025641025641;1,05731523378582;7,0352685992811;735,058823529412;4,55223262306424;466,051282051282;2,88626404073071;1201,11010558069;7,43849666379495;735,058823529412;4,55223262306424;466,051282051282;2,88626404073071;1201,11010558069;7,43849666379495;0,00142195226074555;0,00176586453825055;0,00184532970658746;0,00180220326035152;0,000734053921919386;0,00054587160407415;0,00148163804187441;0,00144671265429036;0,000561978518024697;0,000405196885685681;0,00208569956740586;0,00218546035966609;0,00213479697641536;0,000910892907661337;0,000699944012017477;6,8;7,4;75,54440464;68,60215301;0,77;0,763;0,859;0,697;224,514;NA;97,03;7,46;8,65;8,62;8,76;8,81;14,92;14,39;10,12;6;5,36;0,000418047482023989;0,0608321933950224;16,5393518070093;1,0726410352618;0,0693515933084593;0,015635675969316;0,705152079453755;16,11;0,00464631309674642;0,00421933409250261;3;4;1;2;1;4;3;1;2;2;2;1;3;NA;Até 20 mil;FALSE
MACAUBAL;2018;2016;429;105346377;7663;1569829;22552,2;0;0;0,01746018;135942,42525178;27188,485050356;4,74715842906525;205651613;0,000104852983360011;0,000185714774920261;3,54444160855996e-05;0,00126646118759473;0;0,0174604996463349;3528106;NA;373;65;0,480985847694233;0,444517184942717;0,447312098703261;0,928297946397494;4,17438726989564;179,407721189949;2,84819541586026;166,847412816316;2,64879367052681;346,255134006265;5,49698908638707;31,2640801001251;2,00782119961477;29,0752864157119;1,86725393049719;60,3393665158371;3,87507513011196;0,00155038759689922;0,00155038759689922;0,000961322102577338;0,00133181368512564;3,68761768228299e-05;0,000157363462800548;0,000958538241208083;0,00132768286881515;3,50598464167457e-05;0,000145061401312582;0,00155038759689922;0,00096392561725055;0,00133567843857806;3,87427888982009e-05;0,000170837157703449;NA;NA;1,30867964;22,57205771;0,743;0,72;0,844;0,676;248,087;NA;88,39;5,25;6,43;7,4;7,67;8,09;14,16;14,88;12,8;9,34;8,54;0,000137549500645995;0,00937148002709915;2,54796344616495;-2,1991949829003;-0,463265554702234;-0,0974299734279874;1,53082191780822;11,68;0,000170779021271043;0,00294559020096568;3;3;2;5;3;1;4;3;5;5;5;5;NA;5;Até 20 mil;TRUE
MACEDONIA;2018;2016;430;77719967;3664;448120;30038,5;4,54;0;0,01571931;135942,42525178;27188,485050356;4,27384224936912;153250342;7,81358109729097e-05;8,87979819010616e-05;1,01178865572485e-05;0,00168686843782711;0,00082705903999213;0,015718194858717;3528205;NA;204;204;0,529411764705882;0,100000000000001;0,358974358974359;0,888386123680242;5,31811999384422;108;2,8154752908587;73,2307692307693;1,90906871573895;181,230769230769;4,72454400659765;108;2,8154752908587;73,2307692307693;1,90906871573895;181,230769230769;4,72454400659765;0,00124420822815236;0,00148372926252436;0,00117205690874189;0,00114466524584291;0,000110758502745256;8,23644145927518e-05;0,00098000349028187;0,000956902705363773;8,83038428410286e-05;6,36687007877589e-05;0,00170648146424116;0,00135166854404932;0,00132033413838406;0,000133834777406067;0,000102840685504488;6,4;6,8;19,66358389;18,63977317;0,74;0,705;0,852;0,675;327,567;NA;75,79;6,11;6,99;7,81;6,77;7,56;14,19;14,55;13,92;9,33;7,81;0,000113586963343278;0,00900426942381119;2,44812444618668;-1,82571780318243;-0,427184181505983;-0,0979474259976971;1,30839694656489;13,1;0,0053666986599345;0,00508727433679039;2;3;2;5;3;1;5;4;5;2;2;5;NA;5;Até 20 mil;FALSE
MAGDA;2018;2016;431;91440307;3200;3112133;26845,5;0;0;0,01842747;135942,42525178;27188,485050356;5,01014992610884;242382107;0,000123580295147189;7,75528226210145e-05;7,02673583974593e-05;0,00150755952020532;0;0,0183750796716612;3528304;NA;163;163;0,61764705882353;1,5;0,717948717948718;1,33559577677225;5,09375020080676;100,676470588235;3,14613982991006;117,025641025641;3,65705142622024;217,702111613876;6,8031912561303;100,676470588235;3,14613982991006;117,025641025641;3,65705142622024;217,702111613876;6,8031912561303;0,00248841645630471;0,00223063202371021;0,00168772421255997;0,00164828109989873;0,000133047826421407;9,8939639525839e-05;0,00187731490872443;0,00183306256844194;0,000141113003755761;0,000101745080670634;0,00199089504161469;0,00151041575718219;0,00147540127062992;0,000124759379918564;9,5867011569135e-05;6,7;7,1;22,0400794;21,11848086;0,753;0,724;0,823;0,717;312,282;NA;82,97;4,78;7,03;7,34;7,5;7,25;14,63;15,03;12,88;10,25;7,74;0,000128691700775162;0,0125020571294861;3,39911993363731;-1,61102999247153;-0,321553250148494;-0,0762853163137764;1,52328535139712;11,81;0,0068875248125;0,00659952526875;2;3;2;5;2;1;5;4;4;1;1;4;NA;4;Até 20 mil;FALSE
MAIRINQUE;2018;2016;432;1001630871;43223;20276991;3693,8;3,24;0,125902;0,08836555;135942,42525178;27188,485050356;24,0252543514149;1754444320;0,000894516305549355;0,00104752051629628;0,000457824454745044;0,000207432283091558;0,00059023596686663;0,0885378282338343;3528403;NA;3691;3691;0,323529411764706;0,100000000000001;0,358974358974359;0,682503770739065;8,21365270303;1194,14705882353;2,65735822745088;1324,97435897436;2,94849071390821;2519,12141779789;5,60584894135909;1194,14705882353;2,65735822745088;1324,97435897436;2,94849071390821;2519,12141779789;5,60584894135909;0,00124420822815236;0,00113987689523306;0,00139068955054881;0,00135818831355114;0,00153955157644074;0,00114487160069814;0,00151358155255049;0,00147790318788322;0,00159769354865802;0,00115196654219421;0,00104284978370293;0,00127575885250284;0,00124618418673781;0,00147980005377553;0,00113710094557945;5,7;5,8;159,85319371;146,7259886;0,743;0,721;0,831;0,684;210,149;Sorocaba;80,26;7,82;9,04;8,63;8,48;8,67;15,73;14,11;10,18;6,15;4,19;0,000894118149218572;0,1012302539591;27,5229724641074;3,4977181126925;0,145585060683718;0,0238384361629887;0,613285883748517;16,86;0,00369833638826551;0,00339462759641857;5;4;2;2;3;5;2;4;2;4;4;1;2;NA;20 mil a 50 mil;FALSE
MAIRIPORA;2018;2016;433;753992393;80956;42567671;1182,9;0;0,74671;0,09523276;135942,42525178;27188,485050356;25,8923447156414;1493547254;0,000761496022747228;0,00196198947128339;0,000961115027636074;6,64279732711581e-05;0;0,0952187451072656;3528502;NA;5449;5449;0,382352941176471;0,600000000000001;0,487179487179487;0,869532428355958;8,6031873845831;2083,44117647059;3,28945399998766;2654,64102564103;4,19129641813023;4738,08220211162;7,48075041811789;2083,44117647059;3,28945399998766;2654,64102564103;4,19129641813023;4738,08220211162;7,48075041811789;0,00168856830963534;0,00145224095050134;0,00185581194669472;0,00181244052431018;0,0028956611110644;0,00215332842500016;0,00215156483614767;0,0021008478366573;0,00320104522169976;0,00230801269651872;0,00123245883528528;0,0015792187959584;0,00154260931606438;0,00258182301936644;0,00198391221107883;5,9;6,2;247,84346585;230,85900062;0,788;0,767;0,881;0,723;320,697;São Paulo;87,39;7,62;9,17;8,69;8,27;7,9;16,93;13,8;10,66;6,85;3,98;0,00140680750788823;0,119122777308063;32,3876784999716;6,49533378433015;0,250859234868998;0,0281355016130458;0,645026801667659;16,79;0,00306145888939671;0,00285166016873363;5;3;2;2;1;4;1;3;1;5;5;1;1;NA;50 mil a 150 mil;FALSE
MANDURI;2018;2016;434;137737743;8992;1659776;19167,2;0,08;0;0,0190878;135942,42525178;27188,485050356;5,18968364944185;251503761;0,000128231037347191;0,000217923431565051;3,74752862591353e-05;0,00107637014902607;1,45737275769538e-05;0,019103112384693;3528601;NA;635;635;0,264705882352941;0,0999999999999996;0,358974358974359;0,6236802413273;6,45362499889269;168,088235294118;1,70831249970689;227,948717948718;2,3166858970384;396,036953242836;4,02499839674529;168,088235294118;1,70831249970689;227,948717948718;2,3166858970384;396,036953242836;4,02499839674529;0,00124420822815236;0,00104163336172126;0,000998514813703188;0,000975178932166549;0,000242036493908574;0,000179987934440688;0,00118925015441658;0,00116121697667444;0,000274867353941437;0,000198184436275622;0,00085324073212058;0,000820135867204079;0,000801123462072112;0,000208296773658952;0,000160058419841544;5,5;6;29,63363816;26,35562445;0,739;0,73;0,818;0,675;229,046;NA;86,5;6,73;7,75;8,31;7,97;8,22;14,7;14,33;10,78;8,03;6,28;0,000160605782108417;0,015065924494787;4,09619662896308;-1,09348702047878;-0,210703983969501;-0,0414897026080055;0,988259668508287;14,48;0,00329555584519573;0,00293100805716192;3;3;2;4;3;2;3;3;4;5;4;4;NA;3;Até 20 mil;FALSE
MARABA PAULISTA;2018;2016;435;92014584;4812;586943;83271,8;0;0;0,02564844;135942,42525178;27188,485050356;6,97342227504953;179029436;9,12794711406428e-05;0,00011662005701635;1,32523044933748e-05;0,00467628447429303;0;0,0256491906870458;3528700;NA;226;226;0,529411764705882;0,4;0,435897435897436;0,965309200603318;5,42053499927229;119,647058823529;2,86969499961474;98,5128205128205;2,3627973073751;218,15987933635;5,23249230698984;119,647058823529;2,86969499961474;98,5128205128205;2,3627973073751;218,15987933635;5,23249230698984;0,00151082427704215;0,00161220157557825;0,0012980678663977;0,0012677312529183;0,000133327589442673;9,91476824020075e-05;0,00121292103786841;0,00118432988661611;0,000118789693345669;8,56495617740089e-05;0,00170648146424116;0,00137769863389986;0,00134576079820106;0,000148267939675349;0,000113931347666737;6,4;6,5;NA;20,736956554898;0,677;0,65;0,809;0,591;919,519;NA;44,51;5,36;5,82;7,17;14,86;12,95;17,29;12,59;8,67;5,71;4,79;0,000126366769733193;0,0100707213586368;2,73807657105598;-4,23534570399355;-0,607355404124508;-0,204241432091595;0,9391771019678;11,18;NA;0,00430942571797547;1;1;2;5;5;3;4;5;NA;2;NA;5;NA;5;Até 20 mil;FALSE
MARACAI;2018;2016;436;523209143;13332;2943627;68312;35,02;0;0,0586628;135942,42525178;27188,485050356;15,9495266081202;939409297;0,000478964720722033;0,000323104447244801;6,64627422405913e-05;0,00383618878189141;0,00637964924681154;0,0587331564631383;3528809;NA;795;795;0,588235294117647;0,5;0,461538461538462;1,04977375565611;6,67834211465433;467,647058823529;3,92843653803196;366,923076923077;3,08231174522508;834,570135746606;7,01074828325704;467,647058823529;3,92843653803196;366,923076923077;3,08231174522508;834,570135746606;7,01074828325704;0,00159969629333874;0,00175326921344134;0,00173921460978394;0,0016985681360975;0,0005100443984404;0,0003792892396756;0,00158227739187908;0,00154497971888809;0,000442446775579523;0,000319012292812615;0,00189609051582351;0,00188598497489647;0,00184226403566018;0,000579513333539343;0,000445306889847866;6,6;6,4;57,96580138;48,1009861;0,771;0,711;0,85;0,758;533,498;NA;90,65;6,96;7,93;8,2;8,9;8,59;15,17;14,25;11,16;7,34;5,36;0,00029311756613593;0,0503067054455212;13,6776310893822;-2,27189551873807;-0,142442818182541;-0,0472317867665934;0,852921423774345;14,89;0,00434786989048905;0,0036079347509751;1;2;1;3;1;3;3;3;3;3;2;3;NA;2;Até 20 mil;FALSE
MARAPOAMA;2018;2016;751;199199729;2633;728568;10148,8;0;0;0,02066239;135942,42525178;27188,485050356;5,61779081619625;385650948;0,000196626964620095;6,38114318628535e-05;1,64499874436344e-05;0,000569924943050409;0;0,0206659978855122;3528858;NA;157;157;0,764705882352941;0,3;0,41025641025641;1,17496229260935;5,05624580534831;120,058823529412;3,86654090997224;64,4102564102564;2,07435725347623;184,469079939668;5,94089816344846;120,058823529412;3,86654090997224;64,4102564102564;2,07435725347623;184,469079939668;5,94089816344846;0,00142195226074555;0,00196235160527415;0,0014738079964708;0,00143936423225078;0,000112737584151045;8,38361380034066e-05;0,00106485289488982;0,00103975202745599;7,76678057481315e-05;5,59999217012781e-05;0,00246491767057056;0,00185626978835794;0,00181323770713607;0,000148778202987899;0,000114323441783584;7,2;7,7;22,33953309;19,09350402;0,752;0,736;0,852;0,679;111,267;NA;83,52;6,46;7,44;7,25;8,55;8,74;15,69;13,82;12,27;7,94;6,69;0,00011635190629385;0,0175307790910646;4,76635325238502;-0,85143756381123;-0,151560923442808;-0,0445930491815106;1,05251798561151;13,9;0,00848444097607292;0,00725161565514622;4;5;2;4;2;2;5;4;4;1;1;3;NA;2;Até 20 mil;FALSE
MARIAPOLIS;2018;2016;437;28466119;3916;243155;18510,6;0;0;0,00956979;135942,42525178;27188,485050356;2,60188092350046;53959784;2,75117916719758e-05;9,49052666824664e-05;5,49008012547479e-06;0,00103949754166295;0;0,00957138285335688;3528908;NA;193;193;0,411764705882353;0,0999999999999996;0,358974358974359;0,770739064856712;5,26269018890489;79,4705882352941;2,16699007778436;69,2820512820513;1,88917083704278;148,752639517345;4,05616091482714;79,4705882352941;2,16699007778436;69,2820512820513;1,88917083704278;148,752639517345;4,05616091482714;0,00124420822815236;0,00128724219550076;0,00100624555863024;0,000982729005014095;9,09096159679528e-05;6,76039953092726e-05;0,000969789090763042;0,000946929081157168;8,35423611192083e-05;6,0235584568811e-05;0,00132726336107646;0,00104034026969378;0,00101622308195274;9,84808193222204e-05;7,56741645515054e-05;6;6,7;15,90593134;14,91347389;0,718;0,684;0,83;0,651;186,544;NA;80,11;5,85;7,56;8,43;9,27;8,61;13,2;14,27;11,13;7,51;8;9,08796580631544e-05;0,00429049021918424;1,16651929182989;-1,43536163167057;-0,551663075241543;-0,0962459613539828;1,15659955257271;13,41;0,00406178021961185;0,00380834368998979;3;4;2;5;4;1;5;4;5;3;3;5;NA;5;Até 20 mil;FALSE
MARILIA;2018;2016;438;3678314309;216745;134682946;93455,9;0;0,139702;0,3759169;135942,42525178;27188,485050356;102,206110158262;7045675655;0,00359228941332811;0,00525287079343493;0,00304094164247083;0,00524819175520503;0;0,376049884399358;3529005;NA;10584;7876;0,676470588235294;0,4;0,435897435897436;1,11236802413273;8,97157543975902;7159,76470588235;6,26891971274354;4613,53846153846;4,0395045640644;11773,3031674208;10,3084242768079;5327,88235294118;6,0690069151311;3433,12820512821;3,91068673015137;8761,01055806938;9,97969364528247;0,00151082427704215;0,00185781040935775;0,00247574556777263;0,00249753097708214;0,00535425863977624;0,00535064342177372;0,00200751634205261;0,00202476360008148;0,00413976825128536;0,00401112814962881;0,00218050409319704;0,00291364153236754;0,00293984775302347;0,0066023698958481;0,00681773250373873;6,9;7,2;831,52529125;790,63352625;0,798;0,768;0,854;0,776;1170,515;NA;95,51;6,26;7,68;7,94;8,53;8,61;15,92;14,19;11,44;7,26;6,32;0,00481795891747567;0,397383244340323;108,042483980088;5,83637382182657;0,0571039619137173;0,00738189518664694;0,974175035868006;13,94;0,00383642202242266;0,00364775900828162;1;1;2;4;1;2;1;2;1;3;3;2;4;NA;150 mil a 250 mil;FALSE
MARINOPOLIS;2018;2016;439;22473546;2113;173142;7164,1;1,92;0;0,00678818;135942,42525178;27188,485050356;1,84560330449126;41852347;2,13387261084522e-05;5,12090981869386e-05;3,90929017739695e-06;0,00040231350351839;0,000349769461846892;0,00678960834683662;3529104;NA;113;113;0,529411764705882;-0,3;0,256410256410256;0,785822021116139;4,72738781871234;59,8235294117647;2,50273472755359;28,974358974359;1,21215072274675;88,7978883861237;3,71488545030035;59,8235294117647;2,50273472755359;28,974358974359;1,21215072274675;88,7978883861237;3,71488545030035;0,000888720162965969;0,00131243284511917;0,000921582516985551;0,000900044588706998;5,42684953903378e-05;4,03562051026921e-05;0,000622246820790681;0,000607579128159382;3,49381451016675e-05;2,51910475805909e-05;0,00170648146424116;0,00120152636974565;0,00117367256279507;7,41339698376744e-05;5,69656738333686e-05;6,4;7,3;14,33282394;14,13940588;0,731;0,681;0,825;0,694;77,827;NA;79,08;7,38;8,14;8,52;7,19;6,63;15,95;15,48;12,21;7,43;6,47;8,61626460118176e-05;0,00329623222984951;0,896195607037652;-0,949407697453605;-0,51441590678952;-0,0671462227982669;0,895618556701031;15,52;0,00678316324656886;0,00669162606720303;5;5;2;3;3;3;5;4;5;1;1;5;NA;5;Até 20 mil;FALSE
MARTINOPOLIS;2018;2016;440;447375483;24219;9084713;105733,5;1,28;0;0,06038193;135942,42525178;27188,485050356;16,4169320111664;793922633;0,000404787277924657;0,000586953690955734;0,000205119377709455;0,00593766346425395;0,000233179641231261;0,0604501834004217;3529203;NA;1435;1435;0,647058823529412;0;0,333333333333333;0,980392156862745;7,26892012819372;928,529411764706;4,70341890647829;478,333333333333;2,42297337606457;1406,86274509804;7,12639228254286;928,529411764706;4,70341890647829;478,333333333333;2,42297337606457;1406,86274509804;7,12639228254286;0,00115533621185576;0,00163739222519666;0,00176790337808162;0,00172658643091874;0,000859798873428186;0,000639380536231143;0,00124381188892104;0,00121449257403138;0,000576788581302306;0,000415875214704356;0,00208569956740586;0,0022580426850184;0,00220569669693328;0,00115064376980107;0,000884172233490386;6,8;7;84,36692164;75,32822535;0,721;0,703;0,832;0,641;1253,564;NA;83,99;6,57;7,85;8,2;8,5;9,08;15,11;14,34;10,57;7,49;6,5;0,000459034790472432;0,049136123566221;13,3593676101264;-3,05756440103999;-0,186244567435639;-0,0405898902680041;0,970180305131761;14,42;0,00348350145092696;0,00311029461786201;1;1;2;4;4;2;2;4;2;4;4;4;NA;3;20 mil a 50 mil;FALSE
MATAO;2018;2016;441;3175641887;76786;29167339;38460,1;0;0;0,2768633;135942,42525178;27188,485050356;75,2749369304223;6189158919;0,00315558807285587;0,00186092844930538;0,000658555358338861;0,00215979921785956;0;0,276889713017087;3529302;NA;3982;1366;0,588235294117647;0;0,333333333333333;0,92156862745098;7,21964204013074;2342,35294117647;4,87619969683773;1327,33333333333;2,76317982820805;3669,6862745098;7,63937952504578;803,529411764706;4,24684825890043;455,333333333333;2,40654734671025;1258,86274509804;6,65339560561068;0,00115533621185576;0,00153914869168486;0,00165056316022438;0,0018508732757939;0,000769349230269496;0,00166777177530039;0,00123537973246381;0,00138501785253729;0,000549054496208328;0,00115401749474059;0,00189609051582351;0,00203884978907258;0,00228672329187774;0,000995742407062569;0,0022304553904078;6,6;7,1;255,22284096;237,30014042;0,773;0,766;0,847;0,713;524,899;NA;98,17;6,3;7,65;8,21;9,24;8,93;15,89;14,71;11,64;6,42;5,18;0,00144605849574516;0,259578417198647;70,5754391540048;-4,69949777641753;-0,0624311087867313;-0,0198040244228252;0,831541218637993;13,95;0,0033238199796838;0,00309040893418071;2;2;2;4;1;3;1;1;1;4;4;3;NA;1;50 mil a 150 mil;FALSE
MAUA;2018;2016;442;10445825652;417064;184184268;0;0;0;0,92995823;135942,42525178;27188,485050356;252,841554338105;20001654537;0,0101979902795158;0,0101076532542534;0,00415860825058881;0;0;0,930340569995238;3529401;NA;23857;2254;0,176470588235294;0,9;0,564102564102564;0,740573152337858;7,72046169459972;4210,05882352942;1,77879405075912;13457,7948717949;5,68605961524711;17667,8536953243;7,46485366600624;397,764705882353;1,36243441669407;1271,48717948718;4,35513223797933;1669,25188536953;5,7175666546734;0,00195518435852513;0,00123686089626394;0,00141840429244475;0,00180858905004334;0,00102015700928137;0,00802955498617785;0,00223566850091448;0,002850083804649;0,00153319711442609;0,0117005505193482;0,000568827154747054;0,000654084853933805;0,000834176211028095;0,000492914359923653;0,00400893829098134;5,2;5,6;1042,54687516;964,21325371;0,766;0,721;0,852;0,733;61,909;São Paulo;100;7,34;8,75;8,5;9,75;9,79;16,83;14,01;9,83;5,06;3,18;0,00587571825608543;0,818976485171904;222,667299236894;-30,1742551012111;-0,119340569552351;-0,0312941716836081;0,512119328775637;16,09;0,00249972875903938;0,00231190717422266;5;5;2;2;2;5;1;1;1;5;5;3;NA;2;250 mil a 500 mil;FALSE
MENDONCA;2018;2016;443;283888026;4640;1684377;13949,2;16,64;0;0,02834122;135942,42525178;27188,485050356;7,70554836278851;509957540;0,000260005592350652;0,000112451592800471;3,80307404392542e-05;0,000783343549542682;0,0030313353360064;0,0283789229376817;3529500;NA;333;333;0,794117647058823;0,899999999999999;0,564102564102564;1,35822021116139;5,80814248998044;264,441176470588;4,61234844792565;187,846153846154;3,27638807127102;452,287330316742;7,88873651919666;264,441176470588;4,61234844792565;187,846153846154;3,27638807127102;452,287330316742;7,88873651919666;0,00195518435852513;0,00226841799813783;0,00195702445054108;0,00191128763210295;0,00027641370021855;0,000205552188225951;0,00168190475224494;0,00164225864861406;0,000226510487623731;0,000163318242987087;0,00255972219636174;0,00221432108869772;0,0021629886554826;0,000327698388795738;0,000251808443183784;7,3;7,4;29,54245303;25,80816379;0,744;0,72;0,863;0,663;195,151;NA;81,75;5,67;7,8;7,48;9,09;8,6;13,69;15,45;11,14;8,23;7,77;0,000157269668876128;0,0270733585616021;7,36083604515046;-0,344712317638048;-0,0447355984815729;-0,0133567161322657;1,18782479584261;13,47;0,00636690798060345;0,00556210426508621;4;4;1;5;3;1;4;4;4;1;1;2;NA;1;Até 20 mil;FALSE
